CustomerID,Recency,Frequency,Monetary,Churn Label,Churn Value,CLTV,Contract,tenure_group,risk_segment,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment,PCA1,PCA2
6683-VLCTZ,52,6,98.55,Yes,1,5444,Month-to-month,Mid,Low Risk,3,4,5,12,3,High Risk,1.0064385164628935,1.069389947287008
2189-WWOEW,57,4,85.9,Yes,1,3579,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.08730861673203956,0.9314348827770196
1894-IGFSG,50,4,89.25,Yes,1,3161,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.2774270310485925,0.7313906157845035
7379-POKDZ,69,2,70.3,Yes,1,3038,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0137761217207408,0.9995574265226858
0236-HFWSV,57,5,93.35,Yes,1,5264,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.5263520269889429,1.1068717230743428
3900-AQPHZ,71,1,19.9,Yes,1,4248,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3641687382254375,0.2478829966876343
5842-POCOP,67,5,88.9,Yes,1,4356,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,0.2616058646250722,1.397712944480929
2037-XJFUP,39,5,95.8,Yes,1,4161,One year,Mid,Low Risk,3,3,5,11,3,High Risk,0.8894214184785969,0.499494080984859
7314-OXENN,70,4,82.0,Yes,1,3051,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.21839054435131347,1.3379605913081227
0322-CHQRU,70,2,45.35,Yes,1,3478,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5403717878229586,0.6590239795303034
4678-DVQEO,71,3,52.2,Yes,1,4138,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.13096637934536,0.8612070222288191
0691-IFBQW,26,8,110.0,Yes,1,2403,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.2663230955445255,0.43752448779366965
3009-JWMPU,10,6,96.75,Yes,1,5016,One year,Champion,Low Risk,5,4,5,14,1,Champions,1.7001932385563887,-0.46120108882493777
1450-GALXR,62,6,98.5,Yes,1,5184,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8314916856399187,1.4265979225881207
3138-BKYAV,66,4,85.35,Yes,1,4694,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.0804500451968547,1.245304967203308
4289-DTDKW,32,6,101.3,Yes,1,2576,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.4104158664232471,0.3949448825530772
1820-TQVEV,71,2,69.55,Yes,1,3042,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0638681027353958,1.0598373402461017
2239-JALAW,14,7,103.25,Yes,1,6105,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.050277603226595,-0.15690857684396708
4853-RULSV,2,7,104.0,Yes,1,4544,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.274295968114896,-0.5751506335263878
6275-YDUVO,70,4,86.2,Yes,1,2969,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.13267300060773093,1.4013106745710804
0115-TFERT,51,8,111.2,Yes,1,4123,Month-to-month,Mid,Low Risk,3,5,5,13,1,Champions,1.8559978626442895,1.3505298689805987
2311-QYMUQ,56,5,89.45,Yes,1,3696,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.46414980332869554,1.012250431462839
3643-AHCFP,65,5,95.6,Yes,1,3265,Month-to-month,New,Low Risk,2,3,5,10,3,High Risk,0.43313103260980196,1.4271789820467027
3104-OWCGK,12,5,90.95,Yes,1,4111,One year,Loyal,Low Risk,5,3,4,12,1,Champions,1.2600393008525919,-0.5401579678200127
9101-BWFSS,22,8,108.55,Yes,1,4274,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.3063006875634615,0.2724687685311894
9231-ZJYAM,68,3,78.85,Yes,1,5301,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.5348902401912488,1.1557897409977407
6982-SSHFK,71,2,44.4,Yes,1,3522,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.577152918247562,0.6804910083262492
0727-BMPLR,17,6,100.0,Yes,1,5679,One year,Loyal,Low Risk,4,4,5,13,1,Champions,1.6447738215511798,-0.16160669099063146
1038-ZAGBI,60,1,19.8,Yes,1,2653,One year,New,Low Risk,2,1,1,4,2,New Passives,-2.174890609863083,-0.14738369588305597
3027-ZTDHO,71,4,89.9,Yes,1,5951,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.07455256474479682,1.4929152955510148
2382-BCKQJ,10,6,100.15,Yes,1,5600,One year,Champion,Low Risk,5,4,5,14,1,Champions,1.7695836311107176,-0.40991768808825785
2207-NHRJK,71,3,50.8,Yes,1,3718,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1595388939265543,0.8400903278078332
0947-MUGVO,52,3,73.65,Yes,1,5849,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.3627345087235635,0.5046168758425279
9944-HKVVB,69,5,95.1,Yes,1,5861,Month-to-month,New,Low Risk,1,3,5,9,3,High Risk,0.3533560095670597,1.5628221626513812
4124-MMETB,50,5,94.65,Yes,1,3665,Month-to-month,Mid,Low Risk,3,3,5,11,3,High Risk,0.6746321163830333,0.8759065821082407
3671-SHRSP,68,4,80.6,Yes,1,3080,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.21217778215777844,1.2452514682953362
3313-QKNKB,13,4,85.55,Yes,1,6304,One year,Loyal,Low Risk,4,3,4,11,1,Champions,0.8454415771307864,-0.6488777198478494
5073-WXOYN,12,4,50.8,Yes,1,4941,Month-to-month,Loyal,Low Risk,5,3,2,10,0,Loyal Basics,0.153623585734939,-1.2088204563789335
0207-MDKNV,57,7,105.1,Yes,1,2122,Month-to-month,Mid,Low Risk,2,5,5,12,3,High Risk,1.3401506896950632,1.4102328412217717
9851-KIELU,62,8,110.1,Yes,1,5803,Month-to-month,New,Low Risk,2,5,5,12,3,High Risk,1.642229007498054,1.7276965377618725
3908-BLSYF,66,4,83.9,Yes,1,3962,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.11004300672737698,1.2234341051244302
7549-MYGPK,9,7,100.55,Yes,1,5413,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.0821366598996867,-0.3766147018496565
3804-RVTGV,22,7,103.85,Yes,1,5812,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,1.9233818595196177,0.1385111494179452
9227-LUNBG,71,1,24.6,Yes,1,5768,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.2682467249885714,0.31877475652951526
4315-MURBD,60,6,98.9,Yes,1,5559,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.874440538009275,1.3610388352594587
9734-YWGEX,63,6,98.3,Yes,1,2954,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8100172594552405,1.459377466252452
2719-BDAQO,55,5,93.85,Yes,1,4940,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.571341773256956,1.0428209710614653
0781-LKXBR,63,6,100.5,Yes,1,4038,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8549169252256885,1.4925608431997155
1907-UBQFC,62,3,72.85,Yes,1,3189,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5529880437864642,0.8505123362752554
6513-EECDB,71,3,73.55,Yes,1,4369,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6952355319821492,1.1832366121488527
7074-IEVOJ,69,4,79.4,Yes,1,3501,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.2540611473290235,1.26294765880182
9625-QSTYE,59,4,81.15,Yes,1,4806,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,-0.044419120228884244,0.9313813838690473
4750-ZRXIU,68,4,84.6,Yes,1,2467,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.13054202621150945,1.305584880926724
6400-BWQKW,66,4,79.05,Yes,1,3263,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.20902636081222833,1.150279842308872
6680-WKXRZ,69,3,74.4,Yes,1,2054,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6431026570688374,1.1244650337412219
7028-DVOIQ,37,6,99.05,Yes,1,2074,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.277532561766647,0.5399884094274239
4208-UFFGW,70,2,44.95,Yes,1,5900,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5485353634175856,0.6529906382671646
9448-REEVD,71,2,44.7,Yes,1,3700,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.571030236551592,0.6850160142736034
9117-SHLZX,71,2,45.7,Yes,1,3571,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5506212975650246,0.7000993674314504
9889-TMAHG,64,6,100.3,Yes,1,5084,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8334424990410103,1.5253403868640463
4541-RMRLG,65,1,19.25,Yes,1,4489,Month-to-month,New,Low Risk,2,1,1,4,2,New Passives,-2.2730787182425183,0.02330153135963077
3158-MOERK,70,5,96.0,Yes,1,3391,Month-to-month,New,Low Risk,1,3,5,9,3,High Risk,0.3543314162676056,1.612193394789344
7294-TMAOP,71,4,90.55,Yes,1,2627,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.06128675440352828,1.5027194751036153
8919-FYFQZ,28,2,30.35,Yes,1,4829,Month-to-month,Loyal,Low Risk,4,1,2,7,0,Loyal Basics,-1.1160150603521513,-1.070667318265223
2834-JRTUA,1,8,108.05,Yes,1,5200,Two year,Champion,Low Risk,5,5,5,15,1,Champions,2.661341624204836,-0.48679340826164497
5875-YPQFJ,71,2,69.9,Yes,1,5367,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.056724974090097,1.065116513851348
6646-QVXLR,10,7,103.75,Yes,1,5052,One year,Champion,Low Risk,5,5,5,15,1,Champions,2.1300526262693373,-0.2925517574486454
8603-IJWDN,71,4,86.6,Yes,1,5228,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.14190206340046896,1.4431402301301195
9369-XFEHK,39,4,80.6,Yes,1,3601,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.29220873107579703,0.2071612537142212
3842-IYKUE,37,5,85.3,Yes,1,2455,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.7099128358943702,0.26952644423566435
6641-XRPSU,38,2,70.0,Yes,1,2318,Month-to-month,Mid,Low Risk,3,1,3,7,3,High Risk,-0.4807270134084063,-0.11465022259758394
1374-DMZUI,68,5,94.3,Yes,1,5419,Month-to-month,New,Low Risk,1,3,5,9,3,High Risk,0.3544214967651705,1.5149592658292033
8357-EQXFO,65,5,95.35,Yes,1,3077,Month-to-month,New,Low Risk,2,3,5,10,3,High Risk,0.4280287978631602,1.423408143757241
1989-PRJHP,45,3,75.5,Yes,1,2377,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.20322950288686148,0.28194757911324136
9524-EGPJC,54,5,90.1,Yes,1,4260,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.5122008904446934,0.9504621824236384
6993-OHLXR,70,2,68.95,Yes,1,5225,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0587208277399713,1.0149911140554928
8818-XYFCQ,40,6,99.55,Yes,1,5026,Month-to-month,Mid,Low Risk,3,4,5,12,1,Champions,1.235559116097837,0.6549187288940489
4695-VADHF,54,4,57.45,Yes,1,2989,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.4411477822737048,0.3949248425485705
3863-IUBJR,60,3,53.65,Yes,1,2595,One year,New,Low Risk,2,2,2,6,3,High Risk,-0.9100543955538261,0.4893195270527918
4822-RVYBB,64,6,100.6,Yes,1,5906,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.8395651807369804,1.5298653928114003
8436-BJUMM,46,4,83.75,Yes,1,2404,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.2347484201719313,0.5052473162327429
4184-TJFAN,69,5,88.3,Yes,1,4486,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,0.21457522445840238,1.4602553611780216
4145-UQXUQ,64,5,92.1,Yes,1,5662,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.37909238454418126,1.3385910316983376
9948-YPTDG,34,4,79.45,Yes,1,2405,Month-to-month,Loyal,Low Risk,3,3,4,10,3,High Risk,0.35570164317806824,0.010834326103194736
1236-WFCDV,58,4,90.45,Yes,1,4777,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.1627766507335559,1.035860353941124
4883-QICIH,40,2,69.75,Yes,1,2356,Month-to-month,Mid,Low Risk,3,1,3,7,3,High Risk,-0.5206145249297774,-0.04682863229524469
8329-IBCTI,71,1,19.65,Yes,1,5881,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3692709729720796,0.24411215839817255
1271-SJBGZ,60,4,43.65,Yes,1,2437,Month-to-month,New,Low Risk,2,3,2,7,2,New Passives,-0.8271469706125211,0.40155185474568483
5669-SRAIP,67,3,39.5,Yes,1,2863,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.3205893509253055,0.5264635799405601
5981-ITEMU,32,5,97.1,Yes,1,3099,Month-to-month,Loyal,Low Risk,4,3,5,12,1,Champions,1.0377015078726868,0.26852894001875643
6941-PMGEP,67,3,80.0,Yes,1,3937,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.4940273219693317,1.1373393828333642
1624-WOIWJ,62,4,84.7,Yes,1,5686,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.024145301988664557,1.0923159304671055
2074-GKOWZ,70,4,89.55,Yes,1,3851,Month-to-month,New,Low Risk,1,3,4,8,3,High Risk,-0.0643030550027308,1.4518399076498676
0376-YMCJC,49,5,90.6,Yes,1,4359,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.6093685518748004,0.7790227875230596
0634-SZPQA,49,5,90.05,Yes,1,4650,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.5981436354321885,0.7707269432862438
5536-RTPWK,23,6,99.05,Yes,1,5157,Month-to-month,Loyal,Low Risk,4,4,5,13,1,Champions,1.5210294991897526,0.038841409284816726
6166-ILMNY,70,2,69.75,Yes,1,5667,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0423936765507176,1.0270577965817704
3097-NNSPB,70,3,49.05,Yes,1,2960,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1778618987656824,0.7778982454857004
0655-RBDUG,65,6,98.05,Yes,1,2561,Month-to-month,New,Low Risk,2,4,5,11,3,High Risk,0.7701297479338693,1.527199056554791
4361-BKAXE,31,9,114.5,Yes,1,3038,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,2.5581969438542322,0.7474465077548469
9878-TNQGW,70,3,80.95,Yes,1,3533,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5268167450941866,1.25905721122102
4441-NIHPT,59,3,74.3,Yes,1,2995,Month-to-month,Mid,Low Risk,2,2,3,7,3,High Risk,-0.47121716709384764,0.764994555466432
8999-BOHSE,61,4,89.7,Yes,1,2202,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.09529203133153637,1.1319364819604403
7029-RPUAV,55,6,100.45,Yes,1,5508,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.9930375853752775,1.205436961174619
4607-CHPCA,47,4,90.4,Yes,1,5801,One year,Mid,Low Risk,3,3,4,10,3,High Risk,0.353075226045239,0.6413478290283261
8824-RWFXJ,69,4,56.15,Yes,1,2539,Month-to-month,New,Low Risk,1,3,2,6,3,High Risk,-0.7285689787667123,0.912259697881877
9763-PDTKK,68,6,94.4,Yes,1,4249,Month-to-month,New,Low Risk,1,4,5,10,3,High Risk,0.6434592054708049,1.5795334604163513
7627-JKIAZ,35,4,78.95,Yes,1,3982,Month-to-month,Loyal,Low Risk,3,3,3,9,3,High Risk,0.3281045352974199,0.0390888638201717
4081-DYXAV,53,3,44.85,Yes,1,5182,One year,Mid,Low Risk,2,2,2,6,2,New Passives,-0.9679045899240653,0.10601251919243453
8111-SLLHI,33,7,105.65,Yes,1,4687,Month-to-month,Loyal,Low Risk,3,5,5,13,1,Champions,1.7687989274344276,0.5594195423569756
0927-LCSMG,65,3,74.65,Yes,1,3331,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5684298687727369,0.9850510148470817
8257-RZAHR,58,5,64.7,Yes,1,4049,Month-to-month,Mid,Low Risk,2,3,3,8,3,High Risk,-0.07575671336357331,0.7105298693979266
5293-WXJAK,61,7,104.05,Yes,1,4553,Month-to-month,New,Low Risk,2,5,5,12,3,High Risk,1.249150750209709,1.5375801775896345
0841-NULXI,71,2,35.55,Yes,1,3958,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.7577720282786824,0.5470033328793031
7851-WZEKY,70,5,95.15,Yes,1,2414,Month-to-month,New,Low Risk,1,3,5,9,3,High Risk,0.33698381812902356,1.599372544605174
8844-TONUD,59,5,96.65,Yes,1,5295,Month-to-month,Mid,Low Risk,2,3,5,10,3,High Risk,0.5589162488698859,1.2282392170870393
4086-YQSNZ,69,3,80.4,Yes,1,3834,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5206490231494338,1.2149651526883039
5868-CZJDR,71,2,31.35,Yes,1,3605,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.8434895720222648,0.48365324961634576
0135-NMXAP,60,5,89.75,Yes,1,5671,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.400701931475207,1.1599602945937952
6270-OMFIW,12,5,94.4,Yes,1,4990,One year,Loyal,Low Risk,5,3,5,13,1,Champions,1.330450140356249,-0.48812039942544044
0107-WESLM,71,1,19.85,Yes,1,3874,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.365189185174766,0.24712882902974193
3992-YWPKO,66,8,109.9,Yes,1,5750,Month-to-month,New,Low Risk,2,5,5,12,3,High Risk,1.5685766661512819,1.8678647243139053
0125-LZQXK,57,6,101.35,Yes,1,3025,Month-to-month,Mid,Low Risk,2,4,5,11,3,High Risk,0.9766203536884586,1.2906044076084822
8399-YNDCH,51,4,60.05,Yes,1,4716,Month-to-month,Mid,Low Risk,3,3,3,9,3,High Risk,-0.33590662574653607,0.3267529178712712
5673-FSSMF,71,4,60.15,Yes,1,4611,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.6817184995951727,1.044185539105066
1579-KLYDT,65,5,90.45,Yes,1,5356,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.32802499682898084,1.3494997132837907
3927-NLNRY,19,5,94.25,Yes,1,5414,One year,Loyal,Low Risk,4,3,4,11,1,Champions,1.2056403307967112,-0.23980940232781403
6358-LYNGM,71,3,74.9,Yes,1,2548,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6676834643502831,1.2035991389119463
5494-HECPR,71,3,80.25,Yes,1,2502,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5584956407721485,1.2842950783064278
9824-BEMCV,55,2,69.0,Yes,1,3368,Month-to-month,Mid,Low Risk,2,1,3,6,3,High Risk,-0.7968108049801729,0.4788020672748777
1373-ORVIZ,61,5,66.35,Yes,1,2860,Month-to-month,New,Low Risk,2,3,3,8,3,High Risk,-0.09425987919783158,0.8428060449960756
9866-QEVEE,53,4,86.0,Yes,1,4857,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.1589200641801549,0.7897583609092023
9897-KXHCM,69,3,80.3,Yes,1,3212,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.5226899170480908,1.213456817372519
7979-CORPM,48,5,90.55,Yes,1,5927,Month-to-month,Mid,Low Risk,3,3,4,10,3,High Risk,0.6257407433128368,0.7424724055692667
1618-CFHME,70,3,75.9,Yes,1,2101,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6298818869763512,1.1828862777738929
3165-HDOEW,71,2,45.85,Yes,1,3706,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5475599567170395,0.7023618704051274
6581-NQCBA,56,4,49.95,Yes,1,4840,Month-to-month,Mid,Low Risk,2,3,2,7,3,High Risk,-0.6290001014476886,0.35339212245651896
1689-MRZQR,38,3,78.3,Yes,1,2777,Month-to-month,Mid,Low Risk,3,2,3,8,3,High Risk,-0.024336005012920537,0.0736074678839094
5835-BEQEU,69,3,76.95,Yes,1,4428,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.591059862653091,1.1629275842937317
5565-FILXA,56,5,96.15,Yes,1,5913,Month-to-month,Mid,Low Risk,2,3,5,10,3,High Risk,0.6008896945386962,1.1133088976204142
5552-ZNFSJ,71,2,45.3,Yes,1,4568,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5587848731596516,0.6940660261683115
2223-KAGMX,57,1,19.4,Yes,1,5379,Month-to-month,Mid,Low Risk,2,1,1,4,2,New Passives,-2.130876270295616,-0.2608056800338963
7321-PKUYW,61,5,90.15,Yes,1,5250,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.39147286868246933,1.2017898501528346
2833-SLKDQ,71,2,45.05,Yes,1,4094,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5638871079062935,0.6902951878788498
7595-EUIVN,71,3,75.8,Yes,1,3940,Month-to-month,New,Low Risk,1,2,3,6,3,High Risk,-0.6493154192623728,1.2171741567540084
2026-TGDHM,65,3,79.3,Yes,1,3830,Month-to-month,New,Low Risk,2,2,4,8,3,High Risk,-0.4735283024851994,1.05518860703107
4030-VPZBD,70,2,30.9,Yes,1,2860,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.8352809561788554,0.44106952639941405
4187-CINZD,26,5,95.25,Yes,1,3180,One year,Loyal,Low Risk,4,3,5,12,1,Champions,1.1043008010717255,0.0258474509013366
6818-WOBHJ,4,5,89.6,Yes,1,5651,Month-to-month,Champion,Low Risk,5,3,4,12,1,Champions,1.3716283403196432,-0.8468902089503103
2408-TZMJL,13,8,110.15,Yes,1,4601,One year,Loyal,Low Risk,4,5,5,14,1,Champions,2.495488735428251,-0.025563795079359835
9134-CEQMF,65,4,89.5,Yes,1,3077,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,0.021639689984764253,1.2721046685124728
7993-PYKOF,64,3,75.0,Yes,1,2587,Month-to-month,New,Low Risk,2,2,3,7,3,High Risk,-0.5438941017400738,0.9545339741564275
5027-XWQHA,66,2,44.75,Yes,1,2087,Month-to-month,New,Low Risk,2,1,2,5,2,New Passives,-1.4830465976654403,0.5067891104519933
4566-QVRRW,61,2,44.05,Yes,1,3200,Month-to-month,New,Low Risk,2,1,2,5,2,New Passives,-1.410369663019214,0.3172496917619978
8519-IMDHU,57,4,85.6,Yes,1,4981,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.08118593503606916,0.9269098768296653
0201-OAMXR,2,9,115.55,Yes,1,4838,One year,Champion,Low Risk,5,5,5,15,1,Champions,3.0840128430237033,-0.27480618601052853
3372-KWFBM,56,4,86.6,Yes,1,2508,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.11898751241000109,0.9061970156916118
7831-QGOXH,54,4,85.2,Yes,1,3326,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.12520027460353647,0.813487892678825
6393-WRYZE,38,5,97.65,Yes,1,3979,Month-to-month,Mid,Low Risk,3,3,5,11,3,High Risk,0.9445705939911112,0.49160207003097556
6599-RCLCJ,25,8,109.55,Yes,1,5863,Month-to-month,Loyal,Low Risk,4,5,5,14,1,Champions,2.274531711387935,0.3949407645767378
9831-BPFRI,33,6,89.55,Yes,1,3849,One year,Loyal,Low Risk,3,4,4,11,1,Champions,1.153218194943717,0.25351169724427525
1725-MIMXW,71,1,19.45,Yes,1,5687,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.373352760769393,0.24109548776660317
0031-PVLZI,68,1,20.35,Yes,1,4133,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.3028068005193885,0.14728186272096414
7206-GZCDC,71,2,69.25,Yes,1,4371,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-1.0699907844313659,1.0553123342987474
4791-QRGMF,13,6,99.5,Yes,1,6098,One year,Loyal,Low Risk,4,4,5,13,1,Champions,1.7041399056073547,-0.312333224753157
1768-ZAIFU,71,1,25.2,Yes,1,5688,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-2.2560013615966312,0.3278247684242235
4671-LXRDQ,70,2,45.0,Yes,1,5704,Month-to-month,New,Low Risk,1,1,2,4,2,New Passives,-1.5475149164682571,0.6537448059250569
1934-SJVJK,71,1,20.15,Yes,1,4103,Month-to-month,New,Low Risk,1,1,1,3,2,New Passives,-2.359066503478796,0.251653834977096
3838-OZURD,6,7,105.0,Yes,1,5723,Month-to-month,Champion,Low Risk,5,5,5,15,1,Champions,2.225134353552005,-0.41688242318493873
9269-CQOOL,69,3,54.7,Yes,1,3335,Month-to-month,New,Low Risk,1,2,2,5,3,High Risk,-1.0451587551042125,0.8273229765316357
2845-HSJCY,58,5,87.25,Yes,1,4786,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.3844648607835182,1.0506594831073768
1184-PJVDB,62,3,79.95,Yes,1,5640,Month-to-month,New,Low Risk,2,2,4,8,3,High Risk,-0.4080845769818365,0.9576041436959692
9415-DPEWS,54,5,88.35,Yes,1,5727,Month-to-month,Mid,Low Risk,2,3,4,9,3,High Risk,0.47648524721820074,0.9240663143974063
7943-RQCHR,63,5,94.75,Yes,1,2893,Month-to-month,New,Low Risk,2,3,5,10,3,High Risk,0.4505687112459492,1.3427657032707319
3793-MMFUH,59,5,95.05,Yes,1,2230,Month-to-month,Mid,Low Risk,2,3,5,10,3,High Risk,0.5262619464913781,1.2041058520344838
3249-ZPQRG,68,4,78.45,Yes,1,5048,Month-to-month,New,Low Risk,1,3,3,7,3,High Risk,-0.2560570009788979,1.2128222590059652
2568-BRGYX,68,2,70.2,Yes,1,5094,Month-to-month,New,Low Risk,1,1,3,5,3,High Risk,-0.9984243772320328,0.9622528769110008
7721-JXEAW,13,3,41.05,Yes,1,4324,Month-to-month,Loyal,Low Risk,4,2,2,8,0,Loyal Basics,-0.34975302257843394,-1.3831527946434043
7249-WBIYX,62,4,85.6,Yes,1,5146,Month-to-month,New,Low Risk,2,3,4,9,3,High Risk,-0.005777256900754176,1.105890948309168
6567-HOOPW,71,3,79.2,Yes,1,4363,Month-to-month,New,Low Risk,1,2,4,7,3,High Risk,-0.579925026708044,1.2684575574906884
3164-AALRN,67,5,70.0,Yes,1,2673,One year,New,Low Risk,1,3,3,7,3,High Risk,-0.12412308222104902,1.1126375697976205
3334-CTHOL,71,3,49.95,Yes,1,2041,Month-to-month,New,Low Risk,1,2,2,5,2,New Passives,-1.1768864920651363,0.8272694776236633
4704-ERYFC,50,2,69.25,Yes,1,2159,Month-to-month,Mid,Low Risk,3,1,3,7,3,High Risk,-0.7047453782967077,0.30359183408483686
8621-MNIHH,38,6,94.25,Yes,1,3369,Month-to-month,Mid,Low Risk,3,4,4,11,1,Champions,1.16217701624376,0.5033845285656589
0471-LVHGK,31,6,73.0,Yes,1,2041,One year,Loyal,Low Risk,4,4,3,11,1,Champions,0.8502355314907585,-0.06771022610989372
9518-RWHZL,8,6,100.05,Yes,1,5452,One year,Champion,Low Risk,5,4,5,14,1,Champions,1.80232801398679,-0.48301845199584376
