CustomerID,Churn Reason,Churn Theme,Sentiment_Score,Sentiment_Label
0520-FDVVT,Price too high,Pricing,0.0,Neutral
1444-VVSGW,Product dissatisfaction,Product & Offers,-0.4939,Negative
5712-PTIWW,Service dissatisfaction,Customer Service,-0.4939,Negative
3315-TOTBP,Lack of self-service on Website,Customer Service,-0.3182,Negative
6661-HBGWL,Network reliability,Network Quality,0.0,Neutral
1518-VOWAV,Limited range of services,Customer Service,-0.2263,Negative
5909-ECHUI,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
1309-BXVOQ,Long distance charges,Other,-0.2732,Negative
9317-WZPGV,Extra data charges,Other,-0.2732,Negative
2856-HYAPG,Price too high,Pricing,0.0,Neutral
4488-PSYCG,Product dissatisfaction,Product & Offers,-0.4939,Negative
3621-CEOVK,Service dissatisfaction,Customer Service,-0.4939,Negative
6906-ANDWJ,Lack of self-service on Website,Customer Service,-0.3182,Negative
1031-IIDEO,Network reliability,Network Quality,0.0,Neutral
5832-XKAES,Don't know,Other,0.0,Neutral
4701-AHWMW,Attitude of service provider,Customer Service,0.0,Neutral
9210-IAHGH,Attitude of support person,Customer Service,0.4019,Positive
0023-XUOPT,Don't know,Other,0.0,Neutral
4592-IWTJI,Attitude of support person,Customer Service,0.4019,Positive
7632-MNYOY,Attitude of service provider,Customer Service,0.0,Neutral
6518-LGAOV,Attitude of service provider,Customer Service,0.0,Neutral
7242-QZLXF,Attitude of service provider,Customer Service,0.0,Neutral
4576-CSAJH,Attitude of support person,Customer Service,0.4019,Positive
1000-AJSLD,Competitor made better offer,Competitor,0.4404,Positive
1062-LHZOD,Moved,Personal Reasons,0.0,Neutral
9600-NAXZN,Moved,Personal Reasons,0.0,Neutral
6457-USBER,Moved,Personal Reasons,0.0,Neutral
4662-EKDPQ,Competitor had better devices,Competitor,0.4404,Positive
9248-OJYKK,Competitor offered higher download speeds,Competitor,0.0,Neutral
3398-FSHON,Competitor offered more data,Competitor,0.0,Neutral
3319-DWOEP,Competitor made better offer,Competitor,0.4404,Positive
9259-PACGQ,Competitor had better devices,Competitor,0.4404,Positive
4415-IJZTP,Competitor had better devices,Competitor,0.4404,Positive
1465-VINDH,Competitor offered higher download speeds,Competitor,0.0,Neutral
2810-FTLEM,Competitor offered higher download speeds,Competitor,0.0,Neutral
1925-TIBLE,Competitor offered higher download speeds,Competitor,0.0,Neutral
0818-OCPZO,Competitor offered more data,Competitor,0.0,Neutral
1447-GIQMR,Competitor offered more data,Competitor,0.0,Neutral
0872-NXJYS,Competitor offered more data,Competitor,0.0,Neutral
9412-ARGBX,Competitor made better offer,Competitor,0.4404,Positive
1389-CXMLU,Competitor made better offer,Competitor,0.4404,Positive
5561-NWEVX,Price too high,Pricing,0.0,Neutral
2737-WFVYW,Product dissatisfaction,Product & Offers,-0.4939,Negative
2272-QAGFO,Service dissatisfaction,Customer Service,-0.4939,Negative
9850-OWRHQ,Lack of self-service on Website,Customer Service,-0.3182,Negative
3768-NLUBH,Network reliability,Network Quality,0.0,Neutral
8676-TRMJS,Limited range of services,Customer Service,-0.2263,Negative
7359-SSBJK,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
0685-MLYYM,Long distance charges,Other,-0.2732,Negative
8182-PNAGI,Extra data charges,Other,-0.2732,Negative
7957-RYHQD,Price too high,Pricing,0.0,Neutral
2180-DXNEG,Product dissatisfaction,Product & Offers,-0.4939,Negative
5515-AKOAJ,Service dissatisfaction,Customer Service,-0.4939,Negative
8976-OQHGT,Lack of self-service on Website,Customer Service,-0.3182,Negative
6230-BSUXY,Network reliability,Network Quality,0.0,Neutral
5294-CDGWY,Don't know,Other,0.0,Neutral
5295-PCJOO,Don't know,Other,0.0,Neutral
9863-JZAIC,Don't know,Other,0.0,Neutral
7660-HDPJV,Poor expertise of online support,Customer Service,-0.1027,Negative
7931-PXHFC,Poor expertise of phone support,Customer Service,-0.1027,Negative
3990-QYKBE,Competitor had better devices,Competitor,0.4404,Positive
4919-MOAVT,Competitor offered higher download speeds,Competitor,0.0,Neutral
3090-HAWSU,Competitor offered more data,Competitor,0.0,Neutral
9820-RMCQV,Competitor made better offer,Competitor,0.4404,Positive
7839-QRKXN,Competitor had better devices,Competitor,0.4404,Positive
5204-QZXPU,Competitor had better devices,Competitor,0.4404,Positive
4597-ELFTS,Competitor offered higher download speeds,Competitor,0.0,Neutral
8450-JOVAH,Competitor offered higher download speeds,Competitor,0.0,Neutral
1113-IUJYX,Competitor offered higher download speeds,Competitor,0.0,Neutral
9274-CNFMO,Competitor offered more data,Competitor,0.0,Neutral
7758-XKCBS,Competitor offered more data,Competitor,0.0,Neutral
8992-JQYUN,Competitor offered more data,Competitor,0.0,Neutral
0617-AQNWT,Competitor made better offer,Competitor,0.4404,Positive
2446-PLQVO,Don't know,Other,0.0,Neutral
3005-NFMTA,Price too high,Pricing,0.0,Neutral
8784-CGILN,Product dissatisfaction,Product & Offers,-0.4939,Negative
5389-FFVKB,Service dissatisfaction,Customer Service,-0.4939,Negative
8444-WRIDW,Lack of self-service on Website,Customer Service,-0.3182,Negative
9451-LPGOO,Network reliability,Network Quality,0.0,Neutral
5868-YWPDW,Limited range of services,Customer Service,-0.2263,Negative
2025-JKFWI,Lack of affordable download/upload speed,Network Quality,-0.3182,Negative
4078-SAYYN,Long distance charges,Other,-0.2732,Negative
9940-HPQPG,Extra data charges,Other,-0.2732,Negative
6618-RYATB,Price too high,Pricing,0.0,Neutral
9079-YEXQJ,Product dissatisfaction,Product & Offers,-0.4939,Negative
2685-SREOM,Service dissatisfaction,Customer Service,-0.4939,Negative
0402-CQAJN,Lack of self-service on Website,Customer Service,-0.3182,Negative
6692-UDPJC,Network reliability,Network Quality,0.0,Neutral
1273-MTETI,Don't know,Other,0.0,Neutral
5480-HPRRX,Attitude of support person,Customer Service,0.4019,Positive
0295-PPHDO,Attitude of support person,Customer Service,0.4019,Positive
1195-OIYEJ,Attitude of support person,Customer Service,0.4019,Positive
5906-CVLHP,Attitude of service provider,Customer Service,0.0,Neutral
4501-EQDRN,Attitude of service provider,Customer Service,0.0,Neutral
2990-HWIML,Attitude of service provider,Customer Service,0.0,Neutral
7384-GHBPI,Attitude of support person,Customer Service,0.4019,Positive
7603-USHJS,Attitude of support person,Customer Service,0.4019,Positive
7234-FECYN,Attitude of support person,Customer Service,0.4019,Positive
5876-HZVZM,Attitude of service provider,Customer Service,0.0,Neutral
1400-MMYXY,Attitude of service provider,Customer Service,0.0,Neutral
3085-QUOZK,Attitude of service provider,Customer Service,0.0,Neutral
3926-CUQZX,Don't know,Other,0.0,Neutral
1041-RXHRA,Attitude of support person,Customer Service,0.4019,Positive
1750-CSKKM,Attitude of support person,Customer Service,0.4019,Positive
7142-HVGBG,Attitude of service provider,Customer Service,0.0,Neutral
8267-ZNYVZ,Attitude of service provider,Customer Service,0.0,Neutral
6457-GIRWB,Attitude of service provider,Customer Service,0.0,Neutral
1450-SKCVI,Attitude of support person,Customer Service,0.4019,Positive
5570-PTWEH,Attitude of support person,Customer Service,0.4019,Positive
6502-MJQAE,Attitude of support person,Customer Service,0.4019,Positive
7693-LCKZL,Attitude of service provider,Customer Service,0.0,Neutral
0032-PGELS,Attitude of service provider,Customer Service,0.0,Neutral
6797-LNAQX,Attitude of service provider,Customer Service,0.0,Neutral
6394-MFYNG,Attitude of support person,Customer Service,0.4019,Positive
1564-NTYXF,Attitude of support person,Customer Service,0.4019,Positive
8155-IBNHG,Attitude of support person,Customer Service,0.4019,Positive
0886-QGENL,Attitude of service provider,Customer Service,0.0,Neutral
8739-WWKDU,Attitude of service provider,Customer Service,0.0,Neutral
8685-WHQPW,Attitude of service provider,Customer Service,0.0,Neutral
4745-LSPLO,Attitude of support person,Customer Service,0.4019,Positive
8083-YTZES,Attitude of support person,Customer Service,0.4019,Positive
7240-FQLHE,Attitude of support person,Customer Service,0.4019,Positive
6664-FPDAC,Attitude of service provider,Customer Service,0.0,Neutral
0786-VSSUD,Attitude of service provider,Customer Service,0.0,Neutral
3976-BWUCK,Attitude of service provider,Customer Service,0.0,Neutral
3585-ISXZP,Attitude of support person,Customer Service,0.4019,Positive
6583-QGCSI,Competitor made better offer,Competitor,0.4404,Positive
4174-LPGTI,Moved,Personal Reasons,0.0,Neutral
2108-XWMPY,Moved,Personal Reasons,0.0,Neutral
6304-IJFSQ,Moved,Personal Reasons,0.0,Neutral
0093-XWZFY,Competitor had better devices,Competitor,0.4404,Positive
1980-KXVPM,Competitor offered higher download speeds,Competitor,0.0,Neutral
7703-ZEKEF,Competitor offered more data,Competitor,0.0,Neutral
0723-DRCLG,Competitor made better offer,Competitor,0.4404,Positive
5482-NUPNA,Competitor had better devices,Competitor,0.4404,Positive
1122-JWTJW,Competitor had better devices,Competitor,0.4404,Positive
1699-HPSBG,Competitor offered higher download speeds,Competitor,0.0,Neutral
8775-CEBBJ,Competitor offered higher download speeds,Competitor,0.0,Neutral
6894-LFHLY,Competitor offered higher download speeds,Competitor,0.0,Neutral
0639-TSIQW,Competitor offered more data,Competitor,0.0,Neutral
8361-LTMKD,Competitor offered more data,Competitor,0.0,Neutral
