CustomerID,Tenure Months,Monthly Charges,Total Charges,Contract,Payment Method,Internet Service,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,City,State,tenure_group,revenue_band,service_count,customer_value,risk_segment,Segment,RFM_Score,R_Score,F_Score,M_Score,Churn Theme,Sentiment_Score,Sentiment_Label
5949-XIKAE,8,83.55,680.05,Month-to-month,Electronic check,Fiber optic,Yes,1,65,2879,Product dissatisfaction,San Bernardino,California,New,High,4,Standard,Low Risk,High Risk,9,2,3,4,Product & Offers,-0.4939,Negative
8372-JUXUI,1,74.35,74.35,Month-to-month,Electronic check,Fiber optic,Yes,1,93,2814,Service dissatisfaction,San Bernardino,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Customer Service,-0.4939,Negative
0388-EOPEX,2,74.4,139.4,Month-to-month,Electronic check,Fiber optic,Yes,1,77,4263,Lack of self-service on Website,Riverside,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Customer Service,-0.3182,Negative
8205-OTCHB,22,43.75,903.6,One year,Bank transfer (automatic),DSL,Yes,1,66,3099,Network reliability,Riverside,California,Mid,Medium,4,Standard,Low Risk,High Risk,8,3,3,2,Network Quality,0.0,Neutral
6235-VDHOM,5,28.45,131.05,Month-to-month,Electronic check,DSL,Yes,1,89,4099,Limited range of services,Riverside,California,New,Low,2,Standard,Low Risk,New Passives,4,1,1,2,Customer Service,-0.2263,Negative
7783-YKGDV,12,99.7,1238.45,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,76,2538,Lack of affordable download/upload speed,March Air Reserve Base,California,New,Premium,7,Standard,Low Risk,High Risk,12,2,5,5,Network Quality,-0.3182,Negative
5609-CEBID,20,94.1,1782.4,Month-to-month,Electronic check,Fiber optic,Yes,1,87,2666,Long distance charges,Hemet,California,Mid,Premium,6,Standard,Low Risk,High Risk,11,3,4,4,Other,-0.2732,Negative
7218-HKQFK,2,94.2,167.5,Month-to-month,Electronic check,Fiber optic,Yes,1,72,3715,Don't know,Homeland,California,New,Premium,5,Standard,Low Risk,High Risk,8,1,3,4,Other,0.0,Neutral
4636-QRJKY,6,80.5,502.85,Month-to-month,Electronic check,Fiber optic,Yes,1,98,5032,Price too high,Idyllwild,California,New,High,4,Standard,Low Risk,High Risk,9,2,3,4,Pricing,0.0,Neutral
5956-VKDTT,5,74.35,334.8,Month-to-month,Electronic check,Fiber optic,Yes,1,82,5273,Product dissatisfaction,Moreno Valley,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Product & Offers,-0.4939,Negative
9412-GHEEC,40,104.8,4131.95,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,88,3492,Service dissatisfaction,Murrieta,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Customer Service,-0.4939,Negative
0257-ZESQC,27,75.2,1929.35,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,99,4517,Lack of self-service on Website,Perris,California,Mid,High,3,Standard,Low Risk,High Risk,8,3,2,3,Customer Service,-0.3182,Negative
6825-UYPFK,23,75.6,1758.6,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,81,2115,Network reliability,Sun City,California,Mid,High,3,Standard,Low Risk,High Risk,8,3,2,3,Network Quality,0.0,Neutral
8397-MVTAZ,34,100.05,3480,Month-to-month,Electronic check,Fiber optic,Yes,1,72,2568,Don't know,Sun City,California,Mid,Premium,6,High Value,Low Risk,Champions,12,3,4,5,Other,0.0,Neutral
9282-IZGQK,1,85.0,85,Month-to-month,Electronic check,Fiber optic,Yes,1,80,5679,Don't know,Irvine,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Other,0.0,Neutral
1342-JPNKI,10,86.05,834.1,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,85,2966,Don't know,Lake Forest,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Other,0.0,Neutral
2817-NTQDO,13,45.55,597,Month-to-month,Credit card (automatic),DSL,Yes,1,74,4856,Poor expertise of online support,Huntington Beach,California,Mid,Medium,4,Standard,Low Risk,High Risk,7,2,3,2,Customer Service,-0.1027,Negative
6986-IJDHX,39,86.3,3266,Month-to-month,Mailed check,Fiber optic,Yes,1,98,3364,Poor expertise of phone support,Huntington Beach,California,Loyal,Premium,4,High Value,Low Risk,High Risk,10,3,3,4,Customer Service,-0.1027,Negative
5301-GAUUY,32,80.35,2596.15,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,92,5974,Competitor had better devices,Newport Beach,California,Mid,High,4,Standard,Low Risk,High Risk,10,3,3,4,Competitor,0.4404,Positive
0939-YAPAF,35,100.25,3527.6,Month-to-month,Electronic check,Fiber optic,Yes,1,72,2744,Competitor offered higher download speeds,Santa Ana,California,Mid,Premium,6,High Value,Low Risk,Champions,12,3,4,5,Competitor,0.0,Neutral
4710-FDUIZ,56,100.3,5614.45,One year,Credit card (automatic),Fiber optic,Yes,1,67,5170,Competitor offered more data,Santa Ana,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Competitor,0.0,Neutral
1218-VKFPE,12,19.0,233.55,Month-to-month,Mailed check,No,Yes,1,72,3535,Competitor made better offer,Anaheim,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Competitor,0.4404,Positive
3627-FHKBK,1,75.3,75.3,Month-to-month,Mailed check,Fiber optic,Yes,1,87,3244,Competitor had better devices,Anaheim,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Competitor,0.4404,Positive
2865-TCHJW,4,89.2,346.2,Month-to-month,Electronic check,Fiber optic,Yes,1,74,5808,Competitor had better devices,Anaheim,California,New,Premium,5,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.4404,Positive
5192-EBGOV,1,85.7,85.7,Month-to-month,Electronic check,Fiber optic,Yes,1,66,4880,Competitor offered higher download speeds,Brea,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.0,Neutral
0719-SYFRB,12,61.65,713.75,Month-to-month,Mailed check,DSL,Yes,1,67,5670,Competitor offered higher download speeds,Norco,California,New,Medium,6,Standard,Low Risk,High Risk,9,2,4,3,Competitor,0.0,Neutral
3419-SNJJD,65,105.25,6786.4,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,91,4196,Competitor offered higher download speeds,Yorba Linda,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Competitor,0.0,Neutral
6543-CPZMK,9,29.95,248.95,Month-to-month,Electronic check,DSL,Yes,1,83,2573,Competitor offered more data,Ventura,California,New,Low,2,Standard,Low Risk,New Passives,5,2,1,2,Competitor,0.0,Neutral
4765-OXPPD,9,65.0,663.05,Month-to-month,Mailed check,DSL,Yes,1,76,3983,Competitor offered more data,Ventura,California,New,High,6,Standard,Low Risk,High Risk,9,2,4,3,Competitor,0.0,Neutral
1009-IRMNA,7,20.0,137.6,Month-to-month,Bank transfer (automatic),No,Yes,1,100,4479,Competitor offered more data,Port Hueneme,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Competitor,0.0,Neutral
4554-YGZIH,49,90.05,4547.25,Month-to-month,Credit card (automatic),Fiber optic,Yes,1,96,5059,Competitor made better offer,Summerland,California,Loyal,Premium,5,High Value,Low Risk,Champions,11,4,3,4,Competitor,0.4404,Positive
5099-BAILX,43,110.75,4687.9,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,65,2728,Competitor made better offer,Santa Barbara,California,Loyal,Premium,8,High Value,Low Risk,Champions,14,4,5,5,Competitor,0.4404,Positive
7207-RMRDB,65,105.5,6985.65,Month-to-month,Electronic check,Fiber optic,Yes,1,89,5720,Competitor had better devices,Santa Barbara,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Competitor,0.4404,Positive
4913-EHYUI,56,104.55,5794.65,One year,Bank transfer (automatic),Fiber optic,Yes,1,91,6268,Competitor offered higher download speeds,Alpaugh,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Competitor,0.0,Neutral
0195-IESCP,10,85.25,855.3,Month-to-month,Electronic check,Fiber optic,Yes,1,75,3573,Competitor offered more data,Armona,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Competitor,0.0,Neutral
4580-TMHJU,43,56.15,2499.3,Month-to-month,Electronic check,DSL,Yes,1,65,2152,Don't know,Avenal,California,Loyal,Medium,3,Standard,Low Risk,Loyal Basics,8,4,2,2,Other,0.0,Neutral
0970-ETWGE,1,89.55,89.55,Month-to-month,Electronic check,Fiber optic,Yes,1,99,4996,Competitor had better devices,Bodfish,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.4404,Positive
1626-ERCMM,20,94.55,1899.65,Month-to-month,Electronic check,Fiber optic,Yes,1,84,5604,Competitor had better devices,Camp Nelson,California,Mid,Premium,5,Standard,Low Risk,High Risk,11,3,3,5,Competitor,0.4404,Positive
0887-HJGAR,1,45.7,45.7,Month-to-month,Mailed check,DSL,Yes,1,95,2295,Competitor offered higher download speeds,Coalinga,California,New,Medium,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.0,Neutral
5644-PDMZC,2,89.5,161.5,Month-to-month,Electronic check,Fiber optic,Yes,1,80,2065,Competitor offered higher download speeds,Delano,California,New,Premium,5,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.0,Neutral
9576-ANLXO,3,69.55,222.3,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,87,2876,Competitor offered higher download speeds,Earlimart,California,New,High,2,Standard,Low Risk,High Risk,5,1,1,3,Competitor,0.0,Neutral
2024-BASKD,1,74.6,74.6,Month-to-month,Mailed check,Fiber optic,Yes,1,94,3860,Competitor offered more data,Exeter,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Competitor,0.0,Neutral
4160-AMJTL,8,19.65,164.3,Month-to-month,Electronic check,No,Yes,1,83,5432,Competitor offered more data,Fellows,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Competitor,0.0,Neutral
4464-JCOLN,2,19.85,35.9,One year,Mailed check,No,Yes,1,68,2362,Competitor offered more data,Huron,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Competitor,0.0,Neutral
5650-VDUDS,4,24.25,96.05,Month-to-month,Mailed check,DSL,Yes,1,93,2038,Competitor made better offer,Kernville,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Competitor,0.4404,Positive
7538-GWHML,2,69.65,145.15,Month-to-month,Electronic check,Fiber optic,Yes,1,80,2323,Competitor made better offer,Lemon Cove,California,New,High,2,Standard,Low Risk,High Risk,5,1,1,3,Competitor,0.4404,Positive
3859-CVCET,4,45.65,191.05,Month-to-month,Mailed check,DSL,Yes,1,78,2864,Competitor had better devices,Lindsay,California,New,Medium,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.4404,Positive
3276-HDUEG,1,75.05,75.05,Month-to-month,Mailed check,Fiber optic,Yes,1,78,4838,Competitor offered higher download speeds,Maricopa,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Competitor,0.0,Neutral
0823-HSCDJ,52,49.15,2550.9,Month-to-month,Electronic check,DSL,Yes,1,90,5597,Competitor offered more data,Onyx,California,Loyal,Medium,4,Standard,Low Risk,Loyal Basics,9,4,3,2,Competitor,0.0,Neutral
0822-GAVAP,2,34.7,62.25,Month-to-month,Electronic check,DSL,Yes,1,65,3146,Competitor made better offer,Posey,California,New,Low,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.4404,Positive
1448-PWKYE,1,80.0,80,Month-to-month,Electronic check,Fiber optic,Yes,1,88,2046,Competitor had better devices,Shafter,California,New,High,3,Standard,Low Risk,High Risk,7,1,2,4,Competitor,0.4404,Positive
0067-DKWBL,2,49.25,91.1,Month-to-month,Electronic check,DSL,Yes,1,89,3475,Competitor had better devices,Tipton,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Competitor,0.4404,Positive
2276-YDAVZ,3,75.1,270.7,Month-to-month,Credit card (automatic),Fiber optic,Yes,1,69,4965,Competitor offered higher download speeds,Wofford Heights,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Competitor,0.0,Neutral
5896-NPFWW,3,50.15,168.15,Month-to-month,Electronic check,DSL,Yes,1,86,3273,Competitor offered higher download speeds,Visalia,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Competitor,0.0,Neutral
7133-VBDCG,25,79.85,2015.35,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,85,4535,Competitor offered higher download speeds,Bakersfield,California,Mid,High,4,Standard,Low Risk,High Risk,10,3,3,4,Competitor,0.0,Neutral
1029-QFBEN,1,19.55,19.55,Month-to-month,Mailed check,No,Yes,1,66,3556,Competitor offered more data,San Luis Obispo,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Competitor,0.0,Neutral
4952-YSOGZ,4,85.95,381.3,Month-to-month,Electronic check,Fiber optic,Yes,1,74,5640,Competitor offered more data,Lompoc,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.0,Neutral
1589-AGTLK,3,45.35,141.5,Month-to-month,Electronic check,DSL,Yes,1,67,2450,Competitor offered more data,Lompoc,California,New,Medium,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.0,Neutral
5244-IRFIH,33,94.5,3105.55,Month-to-month,Electronic check,Fiber optic,Yes,1,96,4333,Competitor made better offer,Los Alamos,California,Mid,Premium,5,High Value,Low Risk,High Risk,11,3,3,5,Competitor,0.4404,Positive
2684-EIWEO,30,91.7,2758.15,Month-to-month,Credit card (automatic),Fiber optic,Yes,1,97,2482,Competitor made better offer,Oceano,California,Mid,Premium,6,High Value,Low Risk,High Risk,11,3,4,4,Competitor,0.4404,Positive
6439-GTPCA,45,87.25,3941.7,Month-to-month,Electronic check,Fiber optic,Yes,1,73,5269,Competitor had better devices,Pismo Beach,California,Loyal,Premium,5,High Value,Low Risk,Champions,11,4,3,4,Competitor,0.4404,Positive
5138-WVKYJ,10,98.55,1008.55,Month-to-month,Electronic check,Fiber optic,Yes,1,80,3658,Competitor offered higher download speeds,Mojave,California,New,Premium,6,Standard,Low Risk,High Risk,11,2,4,5,Competitor,0.0,Neutral
6683-VLCTZ,20,98.55,1842.8,Month-to-month,Electronic check,Fiber optic,Yes,1,92,5444,Competitor offered more data,Johannesburg,California,Mid,Premium,6,Standard,Low Risk,High Risk,12,3,4,5,Competitor,0.0,Neutral
2189-WWOEW,15,85.9,1269.55,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,96,3579,Don't know,Keene,California,Mid,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Other,0.0,Neutral
1894-IGFSG,22,89.25,1907.85,Month-to-month,Electronic check,Fiber optic,Yes,1,82,3161,Competitor had better devices,Lancaster,California,Mid,Premium,4,Standard,Low Risk,High Risk,10,3,3,4,Competitor,0.4404,Positive
7379-POKDZ,3,70.3,208.85,Month-to-month,Electronic check,Fiber optic,Yes,1,66,3038,Competitor had better devices,Lancaster,California,New,High,2,Standard,Low Risk,High Risk,5,1,1,3,Competitor,0.4404,Positive
0236-HFWSV,15,93.35,1444.65,Month-to-month,Electronic check,Fiber optic,Yes,1,77,5264,Competitor offered higher download speeds,Palmdale,California,Mid,Premium,5,Standard,Low Risk,High Risk,9,2,3,4,Competitor,0.0,Neutral
3900-AQPHZ,1,19.9,19.9,Month-to-month,Mailed check,No,Yes,1,100,4248,Competitor offered higher download speeds,Pearblossom,California,New,Low,1,Standard,Low Risk,New Passives,3,1,1,1,Competitor,0.0,Neutral
5842-POCOP,5,88.9,454.15,Month-to-month,Mailed check,Fiber optic,Yes,1,79,4356,Competitor offered higher download speeds,Randsburg,California,New,Premium,5,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.0,Neutral
2037-XJFUP,33,95.8,3036.75,One year,Electronic check,Fiber optic,Yes,1,76,4161,Competitor offered more data,Ridgecrest,California,Mid,Premium,5,High Value,Low Risk,High Risk,11,3,3,5,Competitor,0.0,Neutral
7314-OXENN,2,82.0,184.65,Month-to-month,Electronic check,Fiber optic,Yes,1,97,3051,Competitor offered more data,Trona,California,New,High,4,Standard,Low Risk,High Risk,8,1,3,4,Competitor,0.0,Neutral
0322-CHQRU,2,45.35,89.5,Month-to-month,Electronic check,DSL,Yes,1,81,3478,Competitor offered more data,Palmdale,California,New,Medium,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.0,Neutral
4678-DVQEO,1,52.2,52.2,Month-to-month,Electronic check,DSL,Yes,1,71,4138,Competitor made better offer,Bass Lake,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Competitor,0.4404,Positive
0691-IFBQW,46,110.0,4874.8,One year,Electronic check,Fiber optic,Yes,1,81,2403,Competitor made better offer,Biola,California,Loyal,Premium,8,High Value,Low Risk,Champions,14,4,5,5,Competitor,0.4404,Positive
3009-JWMPU,62,96.75,6125.4,One year,Electronic check,Fiber optic,Yes,1,92,5016,Attitude of service provider,Five Points,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Customer Service,0.0,Neutral
1450-GALXR,10,98.5,1058.25,Month-to-month,Electronic check,Fiber optic,Yes,1,74,5184,Attitude of service provider,Friant,California,New,Premium,6,Standard,Low Risk,High Risk,11,2,4,5,Customer Service,0.0,Neutral
3138-BKYAV,6,85.35,489.45,Month-to-month,Electronic check,Fiber optic,Yes,1,75,4694,Attitude of service provider,Kerman,California,New,Premium,4,Standard,Low Risk,High Risk,9,2,3,4,Customer Service,0.0,Neutral
4289-DTDKW,40,101.3,4113.1,Month-to-month,Electronic check,Fiber optic,Yes,1,70,2576,Attitude of support person,Madera,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Customer Service,0.4019,Positive
1820-TQVEV,1,69.55,69.55,Month-to-month,Electronic check,Fiber optic,Yes,1,76,3042,Attitude of support person,Madera,California,New,High,2,Standard,Low Risk,High Risk,5,1,1,3,Customer Service,0.4019,Positive
2239-JALAW,58,103.25,6017.65,One year,Bank transfer (automatic),Fiber optic,Yes,1,74,6105,Attitude of support person,Mendota,California,Loyal,Premium,7,High Value,Low Risk,Champions,14,4,5,5,Customer Service,0.4019,Positive
4853-RULSV,70,104.0,7250.15,Two year,Credit card (automatic),Fiber optic,Yes,1,80,4544,Attitude of service provider,Miramonte,California,Champion,Premium,7,High Value,Low Risk,Champions,15,5,5,5,Customer Service,0.0,Neutral
6275-YDUVO,2,86.2,178.7,Month-to-month,Mailed check,Fiber optic,Yes,1,95,2969,Attitude of service provider,Orosi,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Customer Service,0.0,Neutral
0115-TFERT,21,111.2,2317.1,Month-to-month,Electronic check,Fiber optic,Yes,1,89,4123,Attitude of service provider,Fresno,California,Mid,Premium,8,Standard,Low Risk,Champions,13,3,5,5,Customer Service,0.0,Neutral
2311-QYMUQ,16,89.45,1430.25,Month-to-month,Credit card (automatic),Fiber optic,Yes,1,73,3696,Attitude of support person,San Joaquin,California,Mid,Premium,5,Standard,Low Risk,High Risk,9,2,3,4,Customer Service,0.4019,Positive
3643-AHCFP,7,95.6,644.35,Month-to-month,Bank transfer (automatic),Fiber optic,Yes,1,83,3265,Competitor made better offer,Selma,California,New,Premium,5,Standard,Low Risk,High Risk,10,2,3,5,Competitor,0.4404,Positive
3104-OWCGK,60,90.95,5453.4,One year,Electronic check,Fiber optic,Yes,1,76,4111,Moved,South Dos Palos,California,Loyal,Premium,5,High Value,Low Risk,Champions,12,5,3,4,Personal Reasons,0.0,Neutral
9101-BWFSS,50,108.55,5610.7,One year,Electronic check,Fiber optic,Yes,1,82,4274,Moved,Tollhouse,California,Loyal,Premium,8,High Value,Low Risk,Champions,14,4,5,5,Personal Reasons,0.0,Neutral
9231-ZJYAM,4,78.85,292.8,Month-to-month,Electronic check,Fiber optic,Yes,1,72,5301,Moved,Squaw Valley,California,New,High,3,Standard,Low Risk,High Risk,6,1,2,3,Personal Reasons,0.0,Neutral
6982-SSHFK,1,44.4,44.4,Month-to-month,Mailed check,DSL,Yes,1,89,3522,Competitor offered higher download speeds,Fresno,California,New,Medium,2,Standard,Low Risk,New Passives,4,1,1,2,Competitor,0.0,Neutral
0727-BMPLR,55,100.0,5509.3,One year,Electronic check,Fiber optic,Yes,1,83,5679,Competitor offered higher download speeds,Fresno,California,Loyal,Premium,6,High Value,Low Risk,Champions,13,4,4,5,Competitor,0.0,Neutral
1038-ZAGBI,12,19.8,229.6,One year,Bank transfer (automatic),No,Yes,1,94,2653,Competitor offered higher download speeds,Fresno,California,New,Low,1,Standard,Low Risk,New Passives,4,2,1,1,Competitor,0.0,Neutral
3027-ZTDHO,1,89.9,89.9,Month-to-month,Electronic check,Fiber optic,Yes,1,80,5951,Don't know,Fresno,California,New,Premium,4,Standard,Low Risk,High Risk,8,1,3,4,Other,0.0,Neutral
2382-BCKQJ,62,100.15,6413.65,One year,Electronic check,Fiber optic,Yes,1,91,5600,Competitor offered higher download speeds,Big Sur,California,Champion,Premium,6,High Value,Low Risk,Champions,14,5,4,5,Competitor,0.0,Neutral
2207-NHRJK,1,50.8,50.8,Month-to-month,Electronic check,DSL,Yes,1,85,3718,Competitor offered higher download speeds,Carmel,California,New,Medium,3,Standard,Low Risk,New Passives,5,1,2,2,Competitor,0.0,Neutral
0947-MUGVO,20,73.65,1463.5,Month-to-month,Electronic check,Fiber optic,Yes,1,95,5849,Competitor offered higher download speeds,Jolon,California,Mid,High,3,Standard,Low Risk,High Risk,8,3,2,3,Competitor,0.0,Neutral
